"volunteer_effect_out[1]","volunteer_effect_out[2]","volunteer_effect_out[3]","volunteer_effect_out[4]","volunteer_effect_out[5]","volunteer_effect_out[6]","volunteer_effect_out[7]","volunteer_effect_out[8]","volunteer_effect_out[9]","volunteer_effect_out[10]"
1.42852384008882,0.935009267201451,1.17870975397147,1.07023412867946,1.01770184386389,1.30450099661808,0.443557872742608,0.750450053245371,0.63025182879921,0.652230703374848
1.26432578888529,0.867500242229339,0.933824511102839,1.09402682479591,0.804911724380842,1.29036347347995,0.376887361183939,0.792726693882075,0.771351462805962,0.601983946842464
1.51716851859947,0.961975148233104,1.34871110629329,1.31028653585369,1.03316592233112,1.51101489633068,0.553939839915329,1.02327314327266,0.816383710815889,0.848077033978497
1.8090724157763,0.952690490386735,1.40945858776669,1.51047296268885,1.31395104142661,1.92984594027274,0.549250227748032,1.14668919074573,0.891973870290659,0.788583432165762
1.48765361657977,0.89600457344769,1.31234668263577,1.24328148325849,1.03233045445681,1.37789779898713,0.476979283883258,0.85077436761546,0.751277383501726,0.741444729698099
1.41039768953989,0.750636862223332,1.20680172464391,1.20769273654675,0.996096759445941,1.32709582656225,0.412436966751533,0.877260132651187,0.707278686905758,0.569816325416421
1.30444725506544,0.945774871287764,1.32617431624299,1.54644909721227,1.11974461207615,1.55661042499806,0.422468992349765,1.08307359093642,0.866159432461773,0.791319012843973
1.43683152148491,1.02910979305576,1.16893853008125,1.68620221587437,1.16972687923055,1.4506459787706,0.424339207628908,0.864948897558165,0.875162811802211,0.861442075795811
1.78936032187656,1.05882431051368,1.60801087988057,1.4936950037905,1.27935816169409,1.62466028673347,0.535844498985848,1.12913569880409,0.893981061861552,0.728600455501242
1.64387190280003,1.1750657054919,1.40811143946119,1.60536432260043,1.09113896258928,1.91254989814047,0.46370690942936,1.11456714187617,1.04693298821466,1.02289931389367
1.67698189098952,1.04766347310124,1.45001031994714,1.56384316627853,1.22347371078453,1.65396566002181,0.533247198864432,1.06328364088303,0.794787646910366,0.679631052812758
1.56638582587647,0.965379517133822,1.23691316471008,1.45031968866549,1.0600581293107,1.3961690000587,0.548839472946611,1.05130856060687,0.866763006786026,0.751712845596723
1.70216121473117,1.07142528448921,1.35764193124693,1.56531466722037,1.17990058718985,1.53116965419393,0.476890840369315,0.957254084188369,0.903944206994085,0.755569816050735
1.79632989276271,1.0613520305273,1.41136672409002,1.3062314636385,1.05650614319791,1.67410051080554,0.426430940269667,0.937523914737788,0.946811969874385,0.707630357450399
1.94052252007412,1.21981733954914,1.43223604185558,1.39779167354442,1.30961946765372,1.66389890346267,0.458832990370899,1.09552232142932,0.879799664745537,0.80442146551068
1.55132016349199,0.959078392117945,1.36061431455432,1.61111312816658,1.04418411924257,1.57669410628025,0.436632732575302,1.00519269997093,0.812440964300481,0.70159506969108
1.68004481660662,1.05004599341334,1.45859595943419,1.44783346218709,1.12530258746382,1.80694362474379,0.431961510257262,0.904842932321749,0.74214976508683,0.652018268881212
1.56510772015492,1.08397181641127,1.35019139468467,1.35072346382174,1.11657843046648,1.60420370867782,0.478086241834484,1.02802380982625,0.801550313143031,0.72620675823859
1.69529638542587,1.01291296547176,1.31965550494305,1.44007407490321,1.06711459360913,1.57946167555997,0.380399979017532,0.848692815144978,0.753187231948504,0.631445040487891
1.28303543064697,0.807055981798014,1.19762481627916,1.33950610573838,0.955812023450739,1.35096212748581,0.341938901279027,0.810226716360173,0.613356440168851,0.617912179665233
1.35669281587954,0.901594461538002,1.20311218353964,1.22081092045456,0.827720489309593,1.35059569823665,0.41722294706717,0.850884152014855,0.709816847767095,0.533458809572696
