"sigma_kappa[1]","sigma_kappa[2]","sigma_kappa[3]","sigma_kappa[4]"
1.09223263790836,1.05859143289608,2.5396146447156,1.15586797546105
1.59945412669591,1.24365174968454,2.42825150394725,1.17979252740996
1.52292380079985,1.06244691184604,1.9666259392746,0.773795681254501
1.47047779612765,1.04135494278889,2.28647556732746,0.868305365336662
1.51082389033068,0.96909697530172,2.19744059812008,1.23750725604578
1.39265496385822,0.861367642125131,1.78935253573476,0.956861756133255
2.00829670354087,1.14964518302405,2.41373723719886,0.980454324950452
1.56461490561593,1.07273561569432,2.60225006685046,1.03339014008192
1.55405955620777,1.03121172383794,2.71017981744007,0.862185656205596
1.56738835486362,0.978930860505184,2.82076582456597,0.845405422452809
1.8385502354319,1.24545251692911,2.68166069703893,0.834870385215633
2.32553212338789,1.13917097729073,4.75827552013573,0.802977160884632
1.96806369879935,1.21829298004154,2.90765553570242,0.962975230994395
1.92040625854082,1.37111597897873,2.66895261752972,1.03142933017697
1.47912443797998,1.13450384150597,3.91215305243424,1.22694441879883
1.54210898154456,1.1861142103969,1.95130254170361,1.10981163348782
1.90084819432595,0.987100471659908,2.37736520328076,1.33479768666946
1.41723745324551,0.955117208932062,1.33173495924062,0.911401511540838
1.55577906375087,1.18558696236892,1.65100724019764,1.27041666206609
1.39696450050271,1.0090779416061,3.57567712460069,0.968324459505265
1.59569184928129,0.765089066439728,3.44055876787814,1.12171278818315
1.63355402936577,0.762182921691627,2.20781079508798,1.30444297308195
1.6352455067201,0.724770988684171,2.85441551564668,0.965190242470582
1.9011457882376,0.712551386044614,2.33668842093798,1.20315937680071
1.51045488896343,1.07166662723441,2.48552574484849,0.915675233948483
1.48005278968947,1.1865388267901,2.97665823189293,1.241986841
1.31241379239747,0.962390266610221,2.21111891532209,1.47735848913789
1.33106818474269,1.23530490685299,2.86209739459335,0.946413774707387
2.10295738714866,1.43278796969972,2.01934776443111,1.05347978263334
2.08042043993763,1.55228370063628,2.2441665688421,1.41133189035739
1.35477877756905,1.19596886355706,1.47453231799348,1.38730216438684
1.0613131605555,0.979904668829391,2.60068488139399,0.938532478053909
1.26853847403107,1.10220043550501,2.69842088101379,0.904440609539024
1.22955054078223,1.14968888202055,2.73530384772575,0.825886548524018
1.25776652306876,1.68582832313783,3.58855434550813,0.98726605904249
1.50206346425331,1.4829336037567,3.32427343983483,1.07507734536744
1.53280238762755,1.61790664331434,3.27975259051443,0.948293448123831
1.52757715302153,1.0486376642623,2.10856905912179,0.829335960967398
1.43275495635225,1.15439935476137,1.8546533809843,1.21468184965973
1.79632577023056,0.861676276237965,2.4073694095577,0.927216023629373
2.0586234718595,1.03673921132316,1.58329298205545,0.988436939241635
2.08347260749786,0.773913099848954,2.53423052528919,0.660634668830158
1.93565677730351,1.00665924601461,2.05291652131445,0.682264997895031
1.91197021254526,0.895191413626065,1.91367193475866,0.939978076142222
1.3761760522116,0.838659864540328,2.03594420365604,1.14540550029053
1.59032366573418,1.09148652023407,3.06447983976496,0.917510974845425
1.1207724706033,1.0713411505157,2.00005939573815,0.99054799323317
1.65050143319526,0.88516739650686,2.80517479523446,1.1666756118461
1.76001940749781,0.853865666517444,2.80716000507251,1.01042364897221
1.81311979115083,0.858043917449315,2.28136737865905,1.07412395552562
1.80607778726371,0.860467679505974,2.01262715198242,0.972168729074137
2.57911941956315,1.53374515335091,2.35070496680502,0.837045439240295
3.27624590559641,1.14343057988096,2.776322751013,0.613226451465799
2.03297995946631,1.1301154498044,2.4834574318046,0.862462020358816
1.84879004286933,1.00114665546101,2.93827645050502,1.13372554993209
2.14428256568459,1.08515578089573,1.69744158673457,0.921444275688865
1.780559876228,1.10587602081487,2.36473369595834,0.940151428850437
1.86380922187869,0.827204500921104,2.06683653927403,0.777782740722058
2.21475318354427,0.887600412482869,2.20321770948404,1.26255723831892
1.8698986752341,0.910715658965629,2.28327704532189,1.01056016073653
1.79336372891893,0.925850482525117,2.40488544111971,0.957919848680712
1.80296396450946,0.85633647127316,3.29367858136861,1.06416576300277
1.99752947411298,1.19784146428142,4.12002913707786,1.02536964679953
1.67451711514033,1.28898434920503,3.11924759692527,1.02568046193783
1.83834230355861,1.29493757586719,2.81039155619799,2.03599767940403
2.15691927990121,1.71962217786186,3.00952245522091,1.69641846985268
1.72267731535392,1.02834130532975,2.58542758691767,1.14372573555984
1.68836426422835,1.08891931752741,3.76852687911216,1.46699196417492
1.99190381217955,0.832283583026772,2.42320707361017,1.25663444983216
1.7986057413876,0.927003545924826,3.03738355316271,1.07821460996073
2.59698559883738,1.26239547326489,2.46843904008454,0.813305037095561
2.15760880664722,1.06719444774145,2.65862446848237,1.34488779357763
1.66249475223205,0.945893214892814,2.50658138837783,0.929393448005
1.89548158367074,1.18019418799154,2.57034073736905,0.985125114457676
1.69918518055207,0.987018947462693,2.41401387852795,1.10979073903242
1.43486984396348,0.874323217709368,2.81315196159931,1.05167502132619
1.4019785635678,0.82799729850111,2.19374813550097,0.886523977139343
1.67690041903415,0.97063665409209,1.90552144988382,1.12166557618967
1.68949467421331,0.84232485300517,2.35917439843821,1.04357631358896
1.82109428801311,0.885853951249562,2.21188222999371,1.03534265668127
1.5215784269817,0.963347222289973,3.02501270092611,0.949303310221071
1.75962199233169,1.26492213019151,3.11827134899011,1.11421746523441
1.78318161131883,1.38654125758429,2.73336275490236,0.884890592627863
1.50616572398978,1.74442535118054,2.97794429060198,0.84009501457256
1.44201149063582,1.06347197830637,2.09464498985299,0.961887229319649
1.6227395443619,1.01598311779851,2.50676043307614,0.837104319605544
1.57661023945095,1.04442665156046,2.77495386108414,1.05531177827997
1.48772879804977,1.03704662465965,2.72254660080656,1.16164068450807
1.31967561029468,1.01500017428392,4.06904358886254,0.977906038140551
1.20948154291985,1.00634769558359,3.25383390215318,0.799128280779943
1.75936509397529,0.833402920085725,2.72592167771423,1.10852910229572
2.14718016481628,1.62693827000352,3.82601606300419,1.22509872426129
1.3476705728037,0.89675472568521,3.08451491045625,1.39437547820199
2.00798214292067,1.38187528608815,1.62318390558753,1.41729904078485
1.61022005680375,1.04888730853319,2.14300871311117,1.34903765149186
1.5407192208233,1.0876738958413,2.58480521917512,1.33745407167942
1.8919561044595,1.26146654398453,2.00236448655131,1.09186338680787
1.62159149903925,0.817578406106066,1.60025291153021,1.43440281420938
1.44589169274243,1.13062321630252,2.3427906543204,0.938835346283747
1.35676881057209,1.14470052760603,1.96316888019375,1.27195487083049
1.29710305894714,0.847013939153851,2.2318026556544,2.08357725630734
1.31735941795748,1.11081815427535,3.54176181525037,1.2502481572135
1.37315884043782,1.00297504645584,3.35972362639697,1.30835299016537
1.35108886056821,1.18131902269427,2.45483248302515,1.87522385311609
1.56553164166115,1.02127882925558,2.2526439692624,1.70726923964757
1.48556183393901,1.23811439892275,2.56435769281507,1.28716298249087
1.26638777019514,1.21499457551137,1.86669132186793,1.24419391079368
1.18019843946893,1.20469120031683,2.4128051211952,0.927313441458272
1.42199033711767,1.12751602825786,2.0913669022081,0.868281148780113
2.18119714287432,1.25249491266918,2.2523770750379,0.874899945214453
1.90685312904972,1.22184086020714,2.30449227682359,0.913339114393574
2.44225551887835,1.45321628881575,2.16561273654588,0.92190376338025
2.24410372596936,1.19723932962551,1.76293036196335,1.33525382515119
2.04972419553323,0.997133244033425,1.89961894088206,1.0486250844315
1.54290029617386,0.776050716105389,2.21774998909245,0.772921939833004
1.68560305644848,0.792370851618547,1.53931293118872,1.01246855804254
1.65974515690635,0.990694518335623,2.19339347751802,1.14860545782219
1.61263853914033,0.894740706830912,2.42863297775356,0.888014919625381
1.64912442917532,0.739543673441754,2.1849497640444,0.982179288009022
1.61176939207958,0.778578674083086,2.69159470497696,0.662725952817155
2.11680209037664,0.936318388090723,3.13031473176015,0.969399201062226
1.3209404353175,0.755504452950386,2.15373803032687,1.0229854329215
1.57888222194616,0.807325510685076,1.91770161479508,1.167302098476
1.94822270316896,0.87649172959105,2.67331530058517,1.08515284505684
1.79630131058168,0.888159687409458,2.94212610638005,1.71633941381034
1.85031348863181,0.876039998898656,3.03464963295447,1.50803482577555
1.31179561123765,1.01709206849693,2.05712224032398,1.17711651349219
1.29583146001044,0.988586115192449,2.66584209636822,1.31860038362787
0.972516569497531,0.902178551362913,2.39875915198901,1.04850242779392
1.3972397565235,1.21146882664851,2.61365127664882,1.17925513986075
1.57606472305847,1.11083039052336,2.1811849011973,1.08571362427831
1.88154212764857,1.15613346763117,2.27820155148124,1.41158217049381
1.82544058462367,1.03117303269245,2.20547778435146,0.986285610859198
1.96613520894247,1.78955513841644,1.64935827061782,0.896139411476643
1.90240530712514,1.27951581605444,2.26021576416423,1.0732560027018
1.70160945252368,1.19125220716143,2.8113399206722,1.10916395447906
1.74787784621103,1.04876852130775,2.2237505204928,1.25065559886986
1.43341986555563,1.21290164997821,2.67998952135739,1.31578452989191
1.43380976516983,1.22790892404773,2.21993889810834,1.39406902183186
1.47244332252721,1.25744347315798,2.87989106086116,0.970784918623145
1.24206007546125,1.00327816300785,3.16002154401122,1.12971522305022
1.53829414678771,1.41437210172946,2.15614858652488,0.872733915783483
1.46365566037707,1.48190404384646,1.34713849395423,1.0024143688749
1.36440110136072,1.53215205981791,1.86143831865403,0.661749156121411
1.30676537545631,0.899655732357939,2.31596871867239,1.0322835071184
1.31105868227108,0.949340789870008,2.49376758449913,0.918563096909671
1.03560245003416,0.926491076497323,2.24741705765695,0.970709362659609
1.07643385901243,0.866075784646802,2.24164756519496,0.95664095326475
1.1238209120157,0.904030316627514,1.86913650007021,1.06948264084446
1.34735364349921,0.917630757799284,1.65855547872757,1.34021256367587
1.43962453511213,0.877087601271668,2.02760062038605,1.14748984243862
1.42619392710515,1.12836520461555,2.01952335053838,1.06776047695495
1.52281638953437,0.884221707038944,2.17967986687645,0.858895167812028
1.36831253015696,0.873562077730658,2.37119180514057,0.885461209064693
1.51384268864395,0.934206296925222,2.48470009464043,0.78201627593846
1.71925353774593,1.18405564359588,2.82206088716895,0.929717451730423
1.97373720633262,1.42625318943459,3.37518074270401,0.885454633136194
1.52111303297015,0.88417503732138,2.29160476169574,0.831056266439464
1.67024704832392,0.716440767841174,2.85409963151256,1.25321042994254
2.34823325267559,0.986528570093694,2.47278978801523,1.01598301536249
1.92558819538608,0.986510498108492,3.16105581904896,1.05764111022232
1.80435930997171,1.08853497352871,2.64264887357488,0.980371151070285
1.62133122817574,1.3500172678094,2.85825986386689,1.04698939780852
1.30459603318719,1.0727234423091,2.54223882047163,1.4134029328198
1.53968404067169,0.98021948257207,2.33138499783465,1.40187865400621
1.68605271186113,1.34648647004277,1.73409756787006,1.42554208594151
1.63935421921697,1.44396845656427,2.06410173184431,0.788050331387228
1.9966406357942,1.21022511973368,2.48020985125112,0.887137357481229
1.82474860932667,1.2588731630644,2.34938035566367,0.920363903170344
1.91024074230627,1.01274932214444,2.30855195279374,0.74068729735952
1.38856295131331,1.18999754850243,2.60254813623495,0.735225962817422
1.39301266212697,0.954880216283334,3.54040399539128,0.724727730699603
1.42077429445686,0.898455278917422,3.93412994268061,1.19002623216488
1.50501112419963,0.93888932676586,1.82188599708424,0.642456974167911
1.34282481197288,0.995473291584562,1.92898046637806,1.02347825049779
1.89427624641792,1.18502429412498,2.43216569286789,1.43683137723365
1.47249781288843,1.05270229642371,2.85810810377574,1.40990064233301
1.36068556556298,0.932631468990659,2.65057848997028,1.06025754015771
1.82156986181673,1.09844478803779,2.7840125504881,0.704979341872724
1.57058336258202,1.24787230138548,2.26724538707822,1.04474933122889
1.59695100292089,1.09009174390226,2.21414042102057,1.16653361670704
1.62092055015265,1.00203294674764,2.8471070912548,0.837027724440415
1.52217864108895,1.00670329524482,2.73269461223534,1.05667501413809
1.8069760605341,1.17367682652999,1.7612926962884,1.09752086121886
1.47105872741652,1.19587955083821,1.78712401599726,0.773098208395576
1.52344225055383,1.1481210359558,2.45859258034291,0.920118776196252
1.57307559097507,1.19104909140596,2.36551531264976,1.03203850923986
1.56314628006022,1.01610173222272,2.1548115871678,1.14508184648142
1.29278924342101,1.13812827051317,1.94077809371318,1.43791493892881
1.54611268765267,1.36173368493829,2.3306586014871,1.02212419782494
1.89250952915041,0.99515817234692,2.28516810322695,1.22473669007256
1.86691753371796,1.00009477251113,2.6059737188968,1.02569171032361
1.83456719117571,0.978366234295695,2.28836547662111,1.18726873264438
1.63669542940866,1.1621315542709,2.59762767441713,1.3446858882007
1.60986071900154,0.855792569237477,2.91444409115628,1.17873044268502
1.63074165240164,0.881712788064929,2.07865862494828,1.12286575907168
1.5704720427406,0.784837774071333,2.28156844929122,0.930300221530333
1.59129373863388,0.960370808953039,1.68732128563565,1.24078959427083
1.6786247869528,0.833644383485679,1.79731469164875,1.36973973244618
1.37751704386315,0.778600677565866,1.73750503244688,1.10222441290945
1.40334164674326,0.792920646436817,1.95142155501736,1.14977078114877
1.62625308396063,0.806496513516137,2.22322722233276,1.09573206044142
1.7349834518361,1.13942281848073,2.35610023876683,1.29140032165111
1.84881528148197,0.880773267673209,2.80001376395526,1.26129072122847
1.77685555551944,1.25225485177826,3.46306299899637,1.26551249974526
1.78461506889498,1.09721215425484,2.59428874439487,1.20155091739189
1.4447700589007,1.18343317650598,2.50247472990271,1.29444775122558
1.94101122807248,0.893896257669336,2.2926092049665,1.11489402781902
1.90600141668327,0.919054308097542,2.07907824136377,1.25545370595764
1.8908193389728,1.02157394358084,3.00010047846885,1.37475542815377
1.42693591026468,0.910181732184875,3.26646138576981,1.44640860240504
1.52821715401758,1.02686596369534,2.12313560710063,1.03579392486205
1.90914401966733,0.964345034821829,3.02655356452428,1.09098251697652
1.38687294830664,1.02973164879045,2.08150432159361,0.93070943917574
1.88427834787622,1.19955731505217,2.16466143524111,1.05818019825003
1.55977158300697,0.91489111528939,2.58520967331839,0.824137059305819
1.43817073904744,0.95383520820291,3.65226841399258,0.779391210642498
1.36426629507316,1.71473521214735,2.29123390685204,1.0507534963763
1.26175264362997,1.00160711922871,3.21554730378039,1.12817165109182
1.2234927651727,0.926217578484502,3.37220119048158,1.09240064189501
1.52655439888044,1.52332885519181,3.64623459047729,0.887890641358989
1.5285133770505,1.13086057567509,3.31766268020299,1.08331403633347
1.55158682514234,1.16957700487138,3.87472913063359,1.18771541035025
1.42197133410952,1.51797418913829,3.22969521387849,0.942344525677551
1.44342687012372,1.37880384818026,3.42370435115716,0.961354731266009
1.16677683700598,1.29874345255126,3.10220365230457,0.973878734289292
1.23414962407568,1.18651218923736,1.96656872035408,1.27785813487805
2.22143456814072,1.18882918709405,3.25209901144885,1.11347778592193
1.97770954075741,0.935376055584075,2.47542041137799,0.981185025924938
2.00007656431613,1.07070085783172,2.88374338434127,1.17891673643743
1.88394850889045,1.37350767218018,2.8312272365647,0.845958615162214
2.01415977512154,1.16146566644245,2.19908361324866,1.42739862345238
1.84658781764039,1.01620900719818,2.05894422829719,0.623275171224408
2.06419564522978,1.08335213466658,1.77627087584261,1.01685025645142
2.01402597385537,1.08768214302936,2.30263080250997,0.822957349919898
2.08310413763937,0.879839225472219,2.02772980363497,1.18293988479851
2.10368321039435,0.974771679696654,2.69282955354987,1.61318157220907
1.66950142514714,1.20041369596311,2.41123356327777,0.83567273589326
1.72664205715374,0.85197687875798,2.9542067884337,0.930704334875916
1.94072706100082,1.28886351247622,2.55544359800517,1.1626861768665
1.77992296611238,1.09692160643775,2.50033460009051,1.42496255701166
1.76283765181295,1.17646709332791,2.24635097394572,1.25056264303046
1.34866601401183,0.864901059493314,1.95219280260607,1.1403744350367
1.48874245077738,0.867804327205382,2.00999231788355,1.64339567550037
1.43990530545243,1.0939371094569,2.27018295185739,1.01976441978524
1.35791272461089,0.991716690683487,2.29877710419053,0.944436213903654
1.61087528513115,1.18100964938888,2.54501477913347,1.27129293141646
1.60537386777992,1.2384701767691,2.83166860010649,1.46727778411918
1.35488702235008,1.12750783474101,2.89665371299479,1.22299334054648
1.49138592814097,1.17205397145386,3.84870884532984,1.0910531271193
2.5640635495986,1.38222266618638,1.85250591742826,1.43834140917061
2.14875209778443,1.48009535702566,1.86349187169193,1.19735757411542
2.10097261103995,1.39793069196198,1.62826934506509,1.04931069767362
2.5078926404381,1.29730935228948,1.82976547869157,1.06362936859512
2.49574854284658,1.41443467952853,2.2109247783881,0.915527485795022
2.10488829549878,0.906226639723716,1.96460043604987,1.25414474390251
2.27405467059279,1.14692749090298,1.96834192453647,1.6035447583987
1.50036148883128,1.34041320862717,2.32002514923242,1.26943169415317
1.40355063138065,0.822814711319812,2.88546023994822,1.60195728980057
1.8100389552307,0.915186581653706,3.06108400447018,1.19691799084333
1.26333137584324,1.08052010321356,2.4727173427615,1.01928896289182
1.59744543059628,1.13216790132554,2.30684686461839,0.762700391060689
1.48625044153285,0.867588341227721,3.07976329848512,0.852308935861219
1.51901558995873,0.950215175847858,2.11299731297997,0.986339461227886
1.3679035317567,1.00731183042739,2.71673020617044,0.734807180731494
1.89145480175004,1.18431886367652,2.10991465873918,1.32781156466437
1.83659610949395,1.22695565786501,1.65336101117791,1.26701661708528
1.70470462312861,0.971742664226615,1.73764761442199,1.65327045973741
2.00973220427693,0.979216884017506,3.04929796414906,1.06539657664735
2.38673542456686,1.01242854650742,2.64213191079511,1.01978600354028
2.17854258332725,1.00639924882538,2.25189652098394,1.25226469114511
2.53854304586605,1.11965226008227,2.14860403780307,0.926983151460829
2.2105714410211,1.14302876197562,2.2741445079598,1.16367156868211
1.55219252169302,1.23509473323576,2.38033317587801,1.1272952965308
1.1004488632058,1.24860002973423,2.86950636157925,1.13906214204733
1.81641746873841,1.20880479438063,2.21304418342431,0.768225671302841
1.37256548630095,1.61283696026144,2.86899851427326,0.964912880055411
2.10161377863768,0.950256336660493,2.39091143881967,1.31454914189639
1.50481706602756,0.874421702713113,1.85577675564924,1.02627387965749
1.70172330632426,0.925626277507475,1.72998740311757,1.20957982801508
2.14138668739065,0.904351874821273,1.91808447047976,1.25671371507279
1.56528385500662,1.24535800040039,1.63990408020727,1.07202379612747
1.58844707640605,1.32452455906656,1.72770983046237,0.915637922974547
2.36960871801675,1.57536706045037,2.33497283969969,0.933391843064955
2.49739538101106,1.22354507976685,2.23806619636588,1.1911478754966
2.0169483714534,1.41461888772775,2.1755055300749,1.15394997703151
1.68326795864799,1.04442059636621,2.23813226648328,1.16483818649307
1.4143376914661,1.0336275861841,2.42633016602904,1.01608598971642
2.43380451780363,1.11389258180646,3.29001038900796,1.82797878064542
1.7838006199116,1.41848392529258,3.30583087043486,1.53064147064707
1.77464110111088,1.55676939533877,4.10642728002658,1.19736418789218
1.31231476064209,1.32192581778626,3.11366468622716,1.1074764171469
2.84065037786354,1.15661142079066,3.74159043953071,0.945711158692627
2.61472996914174,1.13939232518101,3.99844836734183,0.945853501918256
1.90287357706394,0.975381976345034,2.72757996632986,0.829140152845524
2.13431920514538,1.12793757214007,2.3316709151311,0.839230391800472
1.83771340567063,0.890921877039033,2.07339287576972,0.865068239298071
1.55776917565016,0.876161513567272,2.81896015809151,0.906070970736618
1.71409067726039,0.810210047903726,2.36295415184084,0.876709776345833
1.52474463533611,0.735448380166438,2.59041461770956,0.728383104923014
1.80966421238021,0.857645076017481,3.04543728445977,0.827371540090929
1.74007742718346,0.680793883588074,3.45037943166498,0.721944652916715
1.50595408558588,0.739943304870501,2.47233898862194,1.2186694131601
1.75716735413557,0.926582666471856,2.65382663858633,1.04325183918435
1.74196256451997,0.839741032275527,2.87742382647457,1.22374703355058
1.56283687222231,1.01658057314585,3.75319702909944,0.973947871403306
1.75994756904477,1.19657364527382,3.61793930520461,0.97315485375151
1.758678032989,1.41463130480659,5.02115404097464,1.07156077509768
1.63173662312804,1.16073887569202,6.1267390597175,1.03514683554183
1.45330704509232,1.09892383645741,2.26854949000945,1.12013426412717
2.1737526770588,0.865497527638697,2.93387037344027,1.00548491602851
2.04010160288531,0.799975160544516,3.00869527846612,1.00096357937669
1.53352175002731,1.13612653570468,2.6373021983276,0.792354057946341
1.51179479580047,1.02983764639638,3.14440696615822,0.776963567255607
2.55289459048758,1.1249910883098,2.28243805590218,0.767817729360853
2.54189556988394,1.11603459832282,2.99924484325805,0.788940958370505
2.16331179166926,1.09445686963509,2.80810969252261,0.641583371396091
1.58866601194795,1.07050368847537,2.80385485089122,0.846331236224424
1.5834222920342,1.0251684073186,3.28548776255934,0.7527057575182
1.7904329029595,1.17529013637009,3.14395933564572,0.694590333046957
1.4995544099705,1.30026214704575,1.89535648066084,0.840842709359166
1.93101865307788,1.37157680024489,4.7185537739406,1.04076878963413
1.65265822231133,1.07290351911359,2.45818262735627,1.024429714148
2.03387172940195,1.21494395132206,3.00933658463092,1.03276801910079
1.71285786405467,1.53081004540495,2.35796179295863,1.5532991611701
1.9019349933605,1.22488044403325,2.58424113432912,1.30790325485458
1.56807661789432,0.986505495692876,2.45316903226767,1.04681733216679
1.68730358923848,1.14272579763843,2.36121638529954,1.10204032386631
1.89977035225386,1.42358334793201,2.05150493958783,1.01530966151967
1.655382120326,1.0234097042091,2.74467686208409,1.11241773198818
2.05187130104466,1.08517423110571,2.40090798519929,1.26166435057821
1.96297867812972,1.03496566208111,2.80911020147863,1.17109547835688
2.18415530196236,1.85152436242902,2.83117896333334,1.25636415407514
1.91190177669496,1.18116227511526,4.50730467786177,1.50240680634204
1.85610751749484,1.54353979013201,2.9013885458985,1.4893107125723
1.8493443282983,1.35356474021862,2.52166130964484,1.19691673104973
1.54775937640008,1.14093390500645,3.15148863527953,1.53333694338867
1.67395403644305,1.26679022173137,2.65178854367687,1.19337847837223
1.90471304373461,1.32079836752973,2.78832677331378,1.14362609067732
2.36173802291499,0.973035394173754,2.71684915595064,0.89692374198309
2.37943176007771,1.102573033378,2.73447830920929,0.740003014597732
2.44341385154609,1.03647981084704,2.85577177463505,0.687177359829401
2.63907653589306,1.05251180770013,1.95642448619347,0.982997441696505
1.61802298775848,1.27924914111038,2.90952047297919,1.35191177888316
1.31127477496572,1.27400056934363,2.16781306067476,0.970797859920052
1.35826267188319,1.1535623730398,1.82607475286467,0.977902229055601
1.63581009578744,1.21555079989564,2.41961965741991,0.949917992489489
1.47908950590525,1.32042462559074,2.41302684923982,1.04068420877686
1.6581055138103,0.850661789717048,2.1159014949726,1.0915054713877
1.57697107931623,1.11267715067926,3.25084436198333,0.867883702416791
1.37953962438744,1.2317616782022,3.34807959321913,0.76364753116209
1.28753202413005,1.26175805613037,2.51727770431353,0.908528042372567
1.58983190829641,1.38933052915872,3.47213275645051,1.31761281568869
1.65887105224685,1.12550274578892,2.43985797443935,1.22531417787834
1.50467301730124,1.00030046330299,2.4091997714547,0.993268380186226
2.16717965224791,1.10912067796004,2.44999798902201,1.05464421825645
2.23650780846044,1.0521977807692,2.66193402426791,1.34567403566307
1.82483137941226,1.22481866037649,3.13086353443503,1.29611778698205
1.38281292128098,1.30958723886472,2.9027404128674,1.50361963480803
1.30435220384429,1.13927397337781,2.95695348513408,1.43944697756245
1.51444184591394,1.15944687503313,3.26207215381427,1.47940926012393
1.28299475789038,1.0705172444761,3.00532101277786,1.50825228162517
1.6281540200652,1.08084987337003,2.17287766555599,1.4627620281379
1.41039375222068,1.14521971786283,1.95565900459471,1.0255433875363
1.37889498162554,1.09297041915352,2.18689175530145,1.19850960352072
1.38303622199541,1.09356298100725,1.92505387299375,1.12624331942421
1.10806109351934,1.48822233126547,3.44314103498958,0.945592622078594
1.33042412728957,1.55624208313597,3.51095395795598,1.08978782916802
1.75219423696123,1.20693970752014,2.69778832096586,0.805830767452927
1.83727223484361,1.22586383621415,2.70132962609729,0.846339945781547
1.91568253586688,1.37536416428299,2.81777993011474,0.715066078580837
1.78078645820019,1.26575554159975,3.01457344359472,0.844594113369838
1.50968633430412,1.71350978531308,2.51256482462793,0.819415447530467
2.47818493215477,1.59701980993795,2.33119576213704,1.03726797313401
2.09543593666311,1.37389994198134,2.48851785780774,0.889027406178948
1.64421840892856,0.915047865123257,1.86428899757064,1.17052252855291
1.81507176881497,1.03062795039139,1.60166605655109,1.27640551016604
2.0154590163849,1.2741276223455,1.42880701175728,1.26427766841988
1.34854355409118,0.967270607275616,1.67890956573169,1.15622343384061
1.54051477308099,1.10138811348273,2.17875335983406,1.21996081501323
1.26304175339285,0.8718994276515,2.57371034906213,1.36454160368649
1.51193513902136,0.933160110985911,2.22105958020985,0.939884521504085
1.69283188815894,0.80845524303057,2.19790491088155,0.976837553305825
1.57501764359408,0.888068920066873,2.10167107034736,1.04896416944383
1.79361595269816,1.12938069752982,2.24962706025296,0.962972217876501
1.7220887045775,1.34514594431438,2.88896384470085,0.925472763518515
1.7483633757406,1.0381558293842,2.77411655064868,1.05433389222442
2.06359584083267,1.26351153420563,2.34918531455047,1.042451992748
1.71469104498127,1.09600510041928,3.0516297606781,1.42935219476404
1.81571064198899,1.23932624154905,2.85599353256281,0.993691779815305
1.93703130709815,1.23750111468434,3.99746750872406,0.679709637815872
1.97219863857725,1.2576070310091,3.63760430352113,0.656745376825727
1.59549194657863,0.831789332897347,2.88471559730103,1.10010129253537
1.89384372304339,0.691698782095365,4.42494879677956,1.16676410149285
2.0342292615838,1.05591617689773,1.96898782983567,0.856415086883533
1.62090981297136,1.19660925744087,2.42524847818966,1.01637997422751
1.67521888355269,1.20425853474079,2.45743932585925,1.05413975667417
1.64940839754302,1.02493390750793,3.08885811566059,0.964693552800593
1.6985606138317,1.11113190533236,1.55687502985412,1.45576387471067
1.71027337214454,1.18343553218652,1.50292128054142,1.34945989368911
1.96476105235729,0.95897985769646,1.85697703260599,1.39045342189677
1.87723059689765,0.954374117433022,1.81017248390824,1.17915135890012
1.51297150630472,1.03282306412295,1.7232362882299,1.0725614064969
1.74550510267652,0.899726960224594,2.12917018973482,1.25203110814696
2.14385692084839,1.18209462100228,2.13678378339892,1.20200757658765
2.32795219556758,1.21396513042128,2.29964446566375,1.21425810039228
1.7376211713262,1.21877463960376,2.73539084873395,1.38804932145965
1.66676334030841,1.45440600027769,2.36546477834513,1.26008547525918
1.74908114924169,1.57658760172356,2.16831804840569,1.44186217906367
1.85008680446712,1.20085420628621,3.93510047240631,1.44319948423117
2.12002570120222,1.04270242176123,4.26741738271026,1.16916298731416
1.6178979652267,1.1962031815788,2.74456536234499,1.69752738707901
2.02357652613568,1.53560980320496,2.65883421129059,1.59960628318963
1.72409310066922,1.31774146915095,2.33127265407288,1.71778078365052
1.3274537062413,1.63887216485722,2.79289911005845,1.41833215532378
1.89643764399115,0.875938073284723,1.88668095802563,1.13079837221865
1.96275501006148,1.09742620711175,3.12889518359666,1.15326490610871
2.38595267266469,1.08390601201464,3.62125565413615,1.16823694981831
1.8929908478981,0.926415197809585,3.76823839397306,1.26430573201639
1.81013506594058,0.933121998136862,2.94932866322786,0.8739325842959
1.20646420112027,1.16757556722512,3.90118584754102,0.790397690407044
1.45623760927846,1.16219776928233,4.39088357934778,1.06044474609614
1.42377497295049,1.43081748757904,1.93719339987282,1.40843726192679
1.40144244680002,1.17436420307319,2.97428444131636,1.13320638013212
2.16680491493313,1.30207964796052,2.84814570478627,1.2227552123831
1.96789261986177,1.13261636547625,2.29238462828564,1.46634829578119
2.29515868561938,1.23174713340761,2.73379493215155,0.968174288326272
2.14211062427647,1.21524029399118,2.17003758728633,0.943254342176443
2.11256145879382,1.33052817134551,2.07097734262214,0.837551402406461
1.92481589742538,1.07684858703347,3.24976626820452,1.00016400134045
1.86055732971533,1.38320946817882,1.72682803082883,1.06618078120757
1.75095067444766,1.50757841627047,1.93985231171748,1.14962221809046
1.70598865907987,1.27108671963086,2.10028676439634,0.938969640539632
2.05014346982227,1.25616227560081,2.1061711494196,1.27662989358402
1.40334588209434,1.01502890544168,2.72430033757318,1.22736606733867
1.54045843088434,1.124451756601,2.30272203492319,1.2445438597195
