"","beta_out[1]","beta_out[2]","beta_out[3]","beta_out[4]"
"28",0.624914715796928,0.454124767703905,0.097433779501797,0.314345564450771
"29",0.605740658430556,0.571812566288978,0.184428918018911,0.260029151323668
"30",0.60416892092793,0.45351305178046,0.127542842131864,0.2767015477939
"31",0.791055665045496,0.623219654812069,0.164109301126247,0.271466234989847
"32",0.739018130669822,0.496837855838821,0.131567040186452,0.323307819728013
"33",0.639511694845725,0.536156164585518,0.111974266096924,0.233111595502989
"34",0.694964307107771,0.490209236668765,0.131324755185408,0.255320668573211
"35",0.737313521990837,0.525906069684889,0.152866111497604,0.254247197324002
"36",0.694641915148015,0.450586909287482,0.144834413049441,0.27981318410528
"37",0.668176233403277,0.547636499567412,0.126980566209874,0.249274129659789
"38",0.814513261020262,0.633820491186234,0.144786412121056,0.283209876909297
"39",0.79232970978547,0.503023418280305,0.14404050631204,0.323386261496711
"40",0.71638721536309,0.574007970359658,0.106248485855974,0.264173235663379
"41",0.732897963706688,0.633988848675192,0.197381115358429,0.212766734541578
"42",0.60970860805745,0.462131982043192,0.128477371531137,0.317229127428084
"43",0.554766529038342,0.476262488795754,0.119992026935812,0.268111806650572
"44",0.678173758392828,0.620205522491484,0.152198084888301,0.326857374956957
"45",0.629967979874766,0.537125610972725,0.237287093242164,0.236210631679526
"46",0.715782295440706,0.387910201906387,0.065654290719543,0.2444399233699
"47",0.675937059138587,0.490438079978537,0.145246739500606,0.266361360606723
"48",0.672098648095472,0.536200078840124,0.121100059602036,0.214419734040741
"49",0.699627114043343,0.483067288671393,0.151129318411206,0.266355981467273
"50",0.718461010513751,0.57902861069038,0.145233147873009,0.337173173994245
"51",0.772680172543585,0.486368565124383,0.142897740507906,0.198691287345945
"52",0.647532036734215,0.523446404255712,0.137283167487461,0.265477236977201
"53",0.545056119269928,0.438302362230506,0.151752317700237,0.238426084461173
"54",0.671071108947423,0.551072177447111,0.114019420319512,0.217416517996233
"55",0.582777667755608,0.42454824550163,0.12323018681403,0.256834251740532
"56",0.567086752921503,0.502979093527271,0.107988507344385,0.229531686327552
"57",0.694746825945335,0.528420759247448,0.147422989913095,0.220328927727203
