"","x"
"610",0.868899537387083
"611",0.805436237423393
"612",0.909494377085616
"613",0.905796203867991
"614",0.827748143071478
"615",0.918139423200559
"616",0.775451531684913
"617",0.881238701505395
"618",0.847097413240016
"619",1.00623848716994
"620",0.824511956380202
"621",0.886142462849177
"622",0.89641328360957
"623",0.862706702738574
"624",0.825284107493413
"625",0.79104722272479
"626",0.831435272664577
"627",0.812649186999684
"628",0.894735549428629
"629",0.848077909413151
"630",0.825170846085744
"631",0.830253033888139
"632",0.938100459880693
"633",0.902551979562836
"634",0.875362488625323
"635",0.781264620481186
"636",0.80875737175586
"637",0.8427917102016
"638",0.766894706750537
"639",0.878401576878365
"640",0.830212891110731
"641",0.821560412046527
"642",0.905976258407152
"643",0.815393670980413
"644",0.833581867756191
"645",0.842649905860764
"646",0.859516321615489
"647",0.764751331541205
"648",0.861088723508508
"649",0.807341893732382
"650",0.809311968075567
"651",0.942227686953244
"652",0.977310922589813
"653",0.800118765896696
"654",0.859438552896302
"655",0.916436119201578
"656",0.878148546640676
"657",0.885139221400019
"658",0.885270702511199
"659",0.843004533093283
"660",0.816208579464991
"661",0.776839696575195
"662",0.83522284048708
"663",0.799262480083603
"664",0.877228422194911
"665",0.918663526970357
"666",0.901766753461362
"667",0.934484440354808
"668",0.89750391609316
"669",0.839598245594649
"670",0.920164433123025
"671",0.855920799334914
"672",1.02363320031383
"673",0.740510250227699
"674",0.801880931636244
"675",0.879268897514804
"676",0.856042228743188
"677",0.766334215186521
"678",0.848532292363095
"679",0.832721984240479
"680",0.872182030110655
"681",0.798956034478882
"682",0.906656134387434
"683",0.952263338082274
"684",0.807664036352143
"685",0.811998626410188
"686",0.884117518854935
"687",0.87184173006225
"688",0.947775301527242
"689",0.860139071686478
"690",0.86938406284285
"691",0.873671918012131
"692",0.831657575961802
"693",0.879436646134772
"694",0.791564434990462
"695",0.942200900531984
"696",0.849093469932832
"697",0.835664963817999
"698",0.868024937203226
"699",0.84784468833472
"700",0.85226833923067
"701",0.822628666044614
"702",0.86757004435157
"703",0.850988244742211
"704",0.787547906152226
"705",0.955763437540149
"706",0.921197702621293
"707",0.904679433256279
"708",0.803555157385948
"709",0.851967299685241
"710",0.84398147158115
"711",0.921506125779382
"712",0.824734752698314
"713",0.729018141682966
"714",1.05818583379573
"715",0.756499653848715
"716",0.937685838038983
"717",0.921311188489261
"718",0.858645311929173
"719",0.87371660419113
"720",0.875141877167037
"721",0.740062319657884
"722",0.868101378384847
"723",0.780367381377068
"724",0.914100766523268
"725",0.89452767608701
"726",0.926079181805936
"727",0.869651293641808
"728",0.893518181887084
"729",0.84094517964494
"730",0.853336963729793
"731",0.909838038290971
"732",0.872724733538191
"733",0.833084308673356
"734",0.795989068700543
"735",0.856888035736196
"736",0.895942005443794
"737",0.804869252246541
"738",0.872018568561367
"739",0.915003156512332
"740",0.805957568097282
"741",0.837520123136542
"742",0.786022427829331
"743",0.830478765486811
"744",0.881203942145092
"745",0.830306136721265
"746",0.939560726309088
"747",0.74886917649141
"748",0.754751190800455
"749",0.896715969884567
"750",0.744516559034904
"751",0.824067257395933
"752",0.825382066588752
"753",0.797101178130384
"754",0.889129673892903
"755",0.766681590113555
"756",0.853542856588485
"757",0.79724486565152
"758",0.844049869444033
"759",0.909942408144238
"760",0.808087153289786
"761",0.981524628614829
"762",0.843671741506079
"763",0.844851453466701
"764",0.781467220907524
"765",0.830138770394291
"766",0.869840811800608
"767",0.814418744089886
"768",0.866956367176127
"769",0.840269195458922
"770",0.883179880326409
"771",0.800671424237384
"772",0.816400038669282
"773",0.830558086457337
"774",0.77609353259147
"775",0.782928870270661
"776",0.971432925929179
"777",0.986469131220984
"778",0.843050941518052
"779",0.845375921736185
"780",0.821310471417995
"781",0.841279768741911
"782",0.826797703212588
"783",0.819389737958743
"784",0.863412978453093
"785",0.873340458901278
"786",0.879137069469927
"787",0.887031133622043
"788",0.831774078562628
"789",0.863136443255508
"790",0.827234548119886
"791",0.879613866085228
"792",0.864021207421039
"793",0.85177584293768
"794",0.896816622376207
"795",0.858399741846768
"796",0.826105271281111
"797",0.892503433553148
"798",0.872860537373354
"799",0.882198272915508
"800",0.903713081037803
"801",0.840131262613145
"802",0.835916171212609
"803",0.809350482660746
"804",0.850972558193649
"805",0.894449806645679
"806",0.881214047071062
"807",0.891612225962757
"808",0.865480715184558
"809",0.860390688902617
"810",0.829277704448267
"811",0.879594520978049
"812",0.852002352646753
"813",0.848470056689635
"814",0.790861003116719
"815",0.815859070090336
"816",0.826449137705275
"817",0.851129134950544
"818",0.891096504765519
"819",0.777560566603829
"820",0.834492480306665
"821",0.815234000161782
"822",0.858981619476874
"823",0.982355091330437
"824",0.838511236817969
"825",0.856148363707329
"826",0.834203719357628
"827",0.861620938082988
"828",0.873885040541617
"829",0.915204039037691
"830",0.818163054166055
"831",0.852952602297319
"832",0.86012578288534
"833",0.845139807659232
"834",0.79943038444415
"835",0.828863752807851
"836",0.880028160248256
"837",0.84078606901667
"838",0.820537833048614
"839",0.869663797358004
"840",0.859858102670602
"841",0.917899084392513
"842",0.82028717220304
"843",0.941980189959706
