"","kappa_out[1]","kappa_out[2]","kappa_out[3]","kappa_out[4]"
"226",0.19461767221232,0.443792354007625,0.103280987182415,0.256566639530219
"227",0.243271052835974,0.399595423428959,0.112655319346724,0.303817545309682
"228",0.242789601353447,0.405762749699632,0.123066496005312,0.301432223000401
"229",0.241139151176076,0.41751758195969,0.148513847269526,0.23280436807128
"230",0.272502029833025,0.407675507498197,0.118486937025331,0.269198445174488
"231",0.227032502156284,0.347928380032713,0.0836871069432242,0.263803731035136
"232",0.245242102564088,0.375252639462866,0.123147325646533,0.24493021145737
"233",0.212766700419211,0.44793691556497,0.119498707105569,0.253109516437088
"234",0.239101707086394,0.385603371870623,0.130563449244761,0.284958792178354
"235",0.239101707086394,0.385603371870623,0.130563449244761,0.284958792178354
"236",0.290075585155067,0.409655965058327,0.125742361402847,0.277397470649048
"237",0.208098259187386,0.347603258800292,0.0948675460806984,0.254287406163653
"238",0.290168125308992,0.438813926552231,0.110713060443925,0.273510911320305
"239",0.234469361881507,0.475040780731036,0.138564677290186,0.300008459494354
"240",0.297656625844923,0.402502549956648,0.136392601786409,0.331900884050153
"241",0.257469445747397,0.41799894745944,0.127752079121162,0.250158023831559
"242",0.21916084751579,0.434255034146771,0.129914782236529,0.277094310068737
"243",0.27543014861567,0.395186193379323,0.104758478378879,0.256015544391564
"244",0.208629393867476,0.387019486932722,0.113713588157772,0.300233727306206
"245",0.270410416023844,0.426528403030437,0.110728457972204,0.277076627543625
"246",0.276469700377616,0.486752875133258,0.164910056874509,0.259678337795972
"247",0.309882215424316,0.47909845711104,0.139479527783519,0.32918179713109
"248",0.255050561244855,0.426433640511579,0.163418520003593,0.313969664215114
"249",0.275850464294187,0.527986418715408,0.138698687858354,0.30739592071404
"250",0.220362639443236,0.486473360469183,0.110171481662877,0.299425755863268
"251",0.207712203127008,0.48383573889173,0.112036524186309,0.326339532473401
"252",0.230981917433964,0.444331809567941,0.122556287061479,0.270305070131288
"253",0.233377065774785,0.418788784131749,0.10667443484302,0.300606608208456
"254",0.23152441509575,0.446627966835791,0.093678730760829,0.246353502443752
"255",0.243878943511093,0.41675802470638,0.149511343812879,0.246846956373118
"256",0.245732629097292,0.370420602672766,0.0993146529447373,0.281921420103356
"257",0.225863115385729,0.377753774299512,0.108290811573033,0.276802913934228
"258",0.219247654837727,0.453508442462478,0.134102664500673,0.297779662138762
"259",0.26883745457046,0.484098784575298,0.142307821965975,0.256745324463585
"260",0.251218122422742,0.415276128881117,0.139052851684733,0.295614807945133
"261",0.267639481105861,0.433912024869618,0.0973730565986458,0.278317788432055
"262",0.314292254303055,0.402721164245623,0.120047501090976,0.338759817058779
"263",0.197578257753732,0.482730683978656,0.16356783814969,0.259218103540762
"264",0.245754863292527,0.427067909664927,0.122760556697085,0.322255896672007
"265",0.248724332187285,0.500571729183608,0.166528247584746,0.316983038115732
"266",0.277474430559032,0.402551632425463,0.096165190327788,0.277908626943987
"267",0.174355830144689,0.460330914792814,0.133964866388284,0.268749796628802
"268",0.178672648229613,0.431265279885249,0.105161620478523,0.232262129704884
"269",0.230277060198612,0.446076808004241,0.124004814306474,0.257879522115636
"270",0.25414578517351,0.487310945599894,0.0744188051764452,0.284635816849682
"271",0.232463474234403,0.449199494603838,0.107823465036188,0.316378119918619
"272",0.223911003728684,0.462089629694577,0.0991389349161119,0.279032768819058
"273",0.216426249752913,0.364037543333669,0.107112853281574,0.22676546708662
